2000,6,14,0,15.2,-5.4
2000,6,15,0,15.8,-11.8
2000,6,16,0,16.2,-8.2
2000,6,17,0,16.4,-6
2000,6,18,0,14.4,-9.4
2000,6,19,0,15.8,-10.6
2000,6,20,0,15.8,-11.2
2000,6,21,0,15.6,-7.4
2000,6,22,0,15.6,-9.2
2000,6,23,0,15.2,-5.2
2000,6,24,0,15.8,-8.2
2000,6,25,0,16.2,-9.6
2000,6,26,0,15.8,-7.8
2000,6,27,0,15.4,-9
2000,6,28,0,15.4,-6
2000,6,29,0,16.6,-12.2
2000,6,30,0,16.8,-7
2000,7,1,0,15.4,-6
2000,7,2,0,13.8,-10.2
2000,7,3,0,14.8,-7.4
2000,7,4,0,14,-7.6
2000,7,5,0,14.2,-7.4
2000,7,6,0,15.4,-6
2000,7,7,0,15.2,-7.4
2000,7,8,0,15.4,-11
2000,7,9,0,14.8,-5.6
2000,7,10,0,12.8,-5.4
2000,7,11,0,13.8,-14.8
2000,7,12,0,14.8,-13.2
2000,7,13,0,15.8,-6.4
2000,7,14,0,15.6,-6
2000,7,15,0,15.8,-11.8
2000,7,16,0,15.6,-9.8
2000,7,17,0,14.6,-8.2
2000,7,18,0,15.4,-12.4
2000,7,19,0,13.4,-1.6
2000,7,20,0,15.2,-6
2000,7,21,0,12.4,-3.6
2000,7,22,0,13.4,-4.6
2000,7,23,0,14.2,-15.8
2000,7,24,0,14,-8.2
2000,7,25,0,13.6,-9.8
2000,7,26,0,14.6,-7.2
2000,7,27,0,14.2,-2.2
2000,7,28,0,13.6,-4.8
2000,7,29,0,15,-6.2
2000,7,30,0,15.2,-8.8
2000,7,31,0,15.6,-8.6
2000,8,1,0,16.2,-12.2
2000,8,2,0,14.6,-14.4
2000,8,3,0,15.8,-7.4
2000,8,4,0,16.4,-6
2000,8,5,0,16.4,-9.2
2000,8,6,0,16.8,-7.8
2000,8,7,0,15.2,-6.2
2000,8,8,0,16,-7
2000,8,9,0,15,-7.2
2000,8,10,0,15.2,-5.4
2000,8,11,0,16.8,-4
2000,8,12,0,14.8,-5.4
2000,8,13,2.8,13.8,-3.4
2000,8,14,0,14.8,0
2000,8,15,4.6,13.4,-4
2000,8,16,0,15.4,-3.4
2000,8,17,0,15.2,-6
2000,8,18,0,16.6,-4.2
2000,8,19,0,14.8,-4.2
2000,8,20,2.2,15.4,-2.8
2000,8,21,0,13,0.2
2000,8,22,0,15.8,-2.4
2000,8,23,0,17.4,-3.8
2000,8,24,0,18.8,-0.8
2000,8,25,0,17,0
2000,8,26,0,17.8,-5.6
2000,8,27,0,16.8,1
2000,8,28,0,17.6,-8.8
2000,8,29,0,18.6,-10.8
2000,8,30,0,18.6,-5.4
2000,8,31,0,18.6,-4.8
2000,9,1,0,18.6,-6
2000,9,2,0,15.6,-0.6
2000,9,3,0,16.8,-3.8
2000,9,4,0,16.8,-8.2
2000,9,5,0,19.4,-10.8
2000,9,6,0,18.8,-9.8
2000,9,7,0,19.2,-8.2
2000,9,8,0,18.8,-8.8
2000,9,9,0,16.8,-9.8
2000,9,10,0,16.8,2.8
2000,9,11,0,19,1
2000,9,12,0,18.8,-10.4
2000,9,13,0,20.4,-5.4
2000,9,14,0,20.2,-3
2000,9,15,0,19.8,-3.2
2000,9,16,0,19.8,-4.8
2000,9,17,0,18.6,-1.4
2000,9,18,0,19.6,0
2000,9,19,0,17.8,-2.8
2000,9,20,0,16.4,1.2
2000,9,21,0,19.2,1
2000,9,22,2,13.6,-0.2
2000,9,23,0,17.6,1
2000,9,24,0,16.4,-6.2
2000,9,25,0,20.2,-2.8
2000,9,26,0,20.2,-3.8
2000,9,27,0,19.4,-3.8
2000,9,28,0,20.2,1.4
2000,9,29,0,18.4,-4.8
2000,9,30,0,19.8,-2.2
2000,10,1,0,19.6,-1.8
2000,10,2,0,17.4,-1
2000,10,3,0,19.6,0.2
2000,10,4,0,18.8,-1.4
2000,10,5,0,18.8,-3.8
2000,10,6,0,19,-3.2
2000,10,7,0,17.6,-1.6
2000,10,8,2.3,16.2,-1.2
2000,10,9,0,17.6,2.8
2000,10,10,9.9,11.6,3.4
2000,10,11,3.6,12.8,3.6
2000,10,12,0,15.8,1.2
2000,10,13,0.01,16.4,-0.8
2000,10,14,2.8,13.8,-0.6
2000,10,15,0,14.8,-1
2000,10,16,0,14.8,-1.8
2000,10,17,0,17.8,-4.2
2000,10,18,0,16.8,-1.8
2000,10,19,2.7,18.6,0.2
2000,10,20,1.8,17.8,2
2000,10,21,1.5,12,4.2
2000,10,22,0.01,16.6,2
2000,10,23,0,18.2,0.8
2000,10,24,0,18.4,0.2
2000,10,25,0.01,16.6,2.4
2000,10,26,0,16.6,-1.2
2000,10,27,0,17.8,0.2
2000,10,28,0,19.2,0.4
2000,10,29,0,16.6,2
2000,10,30,0,19.4,-2.4
2000,10,31,0,20.6,1.8
2000,11,1,0,18.4,1
2000,11,2,0,18.6,0.4
2000,11,3,0,20.4,2
2000,11,4,0,17.4,-4.4
2000,11,5,0,18.6,0.8
2000,11,6,0,19.6,1.6
2000,11,7,0,20.6,1.2
2000,11,8,0,19.6,0
2000,11,9,0,19.4,0.2
2000,11,10,0,22.4,-4.6
2000,11,11,0,19.4,-8.6
2000,11,12,0,20.4,-5.4
2000,11,13,0,19.2,-9.4
2000,11,14,0,19,-4.8
2000,11,15,0,17.6,-1.6
2000,11,16,0,22.4,0
2000,11,17,0,20.6,-3.4
2000,11,18,0,21.4,-0.6
2000,11,19,0,21.2,-2.6
2000,11,20,0,22.4,-4.6
2000,11,21,0,21.6,-7.4
2000,11,22,0,20.4,0.8
2000,11,23,0,19.2,-1
2000,11,24,0,21,0.8
2000,11,25,0,17.8,0.6
2000,11,26,0,21.2,1.2
2000,11,27,0,21.6,1.6
2000,11,28,0,19.6,0.8
2000,11,29,0,21,3.2
2000,11,30,0,17.4,0.2
2000,12,1,0,19.8,3.2
2000,12,2,0,21.2,0.8
2000,12,3,0,20.8,2.8
2000,12,4,0.8,20.2,-1.4
2000,12,5,1.6,12.8,4.2
2000,12,6,1.2,13.8,3.6
2000,12,7,14.8,19,0.2
2000,12,8,19,17.8,2.8
2000,12,9,4.6,12.2,3.8
2000,12,10,0,12.8,4.6
2000,12,11,0,17,3.8
2000,12,12,0,17,1.4
2000,12,13,0,19,2.2
2000,12,14,0,18.8,1.8
2000,12,15,0,20,1
2000,12,16,0,14.6,0.6
2000,12,17,0,19.8,1.2
2000,12,18,0,19.8,4.6
2000,12,19,0,19.6,4
2000,12,20,0.1,19.2,1.6
2000,12,21,0,18.6,2.4
2000,12,22,0,15,0.2
2000,12,23,0,17.8,1.8
2000,12,24,0.6,15.8,0.2
2000,12,25,0,19.8,0.4
2000,12,26,1.4,18.8,4.6
2000,12,27,0,19.8,1.4
2000,12,28,7.5,15.4,5.6
2000,12,29,10.9,13.6,5
2000,12,30,25,11.6,4.6
2000,12,31,2.7,12.2,1.8
2001,1,1,1.9,14.2,4.6
2001,1,2,14,13.2,5.6
2001,1,3,17.3,14.8,2.8
2001,1,4,10.3,14,5.4
2001,1,5,17.9,10.8,5.2
2001,1,6,10.8,13.8,3.6
2001,1,7,8.8,12.8,3.6
2001,1,8,17,15.2,4
2001,1,9,2.8,14.4,2.4
2001,1,10,13.4,15.2,5
2001,1,11,19.9,13.8,4.6
2001,1,12,2.6,13.8,1.8
2001,1,13,6.6,14.6,1.6
2001,1,14,8.9,12.6,5
2001,1,15,7.4,13.8,2
2001,1,16,4.8,11.8,4.2
2001,1,17,2.3,12,4.8
2001,1,18,9.3,14.8,3
2001,1,19,7.4,14.6,3.2
2001,1,20,22.9,13,3.4
2001,1,21,6,10.2,2.2
2001,1,22,15.9,11.2,2.6
2001,1,23,18.4,10.8,1.8
2001,1,24,25.5,11.2,4.6
2001,1,25,13.3,12.6,4.8
2001,1,26,9.7,13.8,3.2
2001,1,27,5.4,14.4,5.4
2001,1,28,5.7,11.8,4.6
2001,1,29,2.3,13.8,5
2001,1,30,3.2,13.2,5
2001,1,31,5.6,14.2,5.2
2001,2,1,0,13.2,4.4
2001,2,2,0,12,4.8
2001,2,3,0,14.6,3
2001,2,4,0,14,4
2001,2,5,0,15.2,5
2001,2,6,0,14.8,5.6
2001,2,7,0,15.8,5.2
2001,2,8,0,15.6,5
2001,2,9,0,17.2,3.8
2001,2,10,4.3,16.8,5
2001,2,11,7.4,13.2,4
2001,2,12,7,11.8,3.6
2001,2,13,18.9,10.8,5.4
2001,2,14,18.1,13.8,4.6
2001,2,15,19.4,10.8,5.2
2001,2,16,18.3,11,5.6
2001,2,17,17.8,12.8,5.4
2001,2,18,18.8,10,1.6
2001,2,19,41.7,13.4,4
2001,2,20,10.7,10.6,0.2
2001,2,21,0,13.6,3.6
2001,2,22,0,13.6,4.4
2001,2,23,0,13.8,5.8
2001,2,24,0,13.4,4.2
2001,2,25,7.7,13.8,3.8
2001,2,26,12.5,14.6,4.2
2001,2,27,12.5,14.8,5.6
2001,2,28,11.4,14.6,5.2
2001,3,1,4.2,13.8,6.2
2001,3,2,9.4,14,3.8
2001,3,3,0.6,14.2,4.4
2001,3,4,0,16.2,3.6
2001,3,5,4.9,11.6,4.4
2001,3,6,2.4,13.4,4.8
2001,3,7,0.4,12.8,3.8
2001,3,8,0,15.2,5.2
2001,3,9,0,13.8,5.4
2001,3,10,1.7,13.8,5
2001,3,11,1.1,13.8,5.2
2001,3,12,2.7,12.4,4.8
2001,3,13,1.4,14.2,2.6
2001,3,14,4.8,12.6,5.2
2001,3,15,7.8,10.8,4.2
2001,3,16,6.2,8,1.6
2001,3,17,2.6,14,4.4
2001,3,18,0,12.8,4.4
2001,3,19,0,16.2,4.2
2001,3,20,21.1,14.2,5.8
2001,3,21,1.3,14.8,5.4
2001,3,22,0,16.6,3.6
2001,3,23,0.2,16.4,2
2001,3,24,0,15.2,2.6
2001,3,25,2.3,15,3.4
2001,3,26,4.4,15.4,1.8
2001,3,27,0,15.6,1.2
2001,3,28,12.6,16.2,1.6
2001,3,29,0,16.4,0.6
2001,3,30,0,17.2,0.8
2001,3,31,0,16.8,2.2
2001,4,1,0,17.6,1.6
2001,4,2,0,15.8,0.8
2001,4,3,0,15.6,1.4
2001,4,4,3.9,15.8,1.8
2001,4,5,4.8,12.6,1.4
2001,4,6,0,14.8,3.6
2001,4,7,6.4,10.8,3.4
2001,4,8,0,13.2,3.8
2001,4,9,0,15.8,2.8
2001,4,10,0,15,2.6
2001,4,11,0,15.8,3.8
2001,4,12,0,15,2.2
2001,4,13,0,12.8,1.6
2001,4,14,0,16,2.2
2001,4,15,0,15.4,1.2
2001,4,16,0,15.4,1
2001,4,17,0,16.2,-0.4
2001,4,18,0,17.2,0.8
2001,4,19,0,16.8,1.6
2001,4,20,0,18.2,1.2
2001,4,21,0,16.2,1
2001,4,22,0,16.2,-0.8
2001,4,23,0,15.6,-7.2
2001,4,24,0,14.8,-2.8
2001,4,25,0,17.2,1.8
2001,4,26,0,18,-4.2
2001,4,27,0,17.8,1
2001,4,28,0.01,16.8,1.8
2001,4,29,1.4,15.2,-1.6
2001,4,30,0,17.6,0.2
2001,5,1,0,18.4,-3.4
2001,5,2,0,16.8,-1.6
2001,5,3,0,18.6,0
2001,5,4,0,18,-0.6
2001,5,5,0,17.6,-1
2001,5,6,0,17,1
2001,5,7,0,17.8,-4.6
2001,5,8,0,16.6,-6
2001,5,9,0,17.6,-2.8
2001,5,10,0,16.8,-6.8
2001,5,11,0,17,-1.2
2001,5,12,0,14.8,2.6
2001,5,13,0,14.6,-3.2
2001,5,14,0,14.2,0.8
2001,5,15,0,12.2,0.8
2001,5,16,0,14.8,-8.4
2001,5,17,0,15.8,-2.8
2001,5,18,0,15.2,-1.8
2001,5,19,0,15,-0.8
2001,5,20,0,14.8,-3.2
2001,5,21,0,16.4,-2
2001,5,22,0,16.2,-8.4
2001,5,23,0,16,-7.4
2001,5,24,0,15.8,-3.6
2001,5,25,0,14.8,-5.4
2001,5,26,0,14.8,-11.4
2001,5,27,0,14.6,-7.4
2001,5,28,0,16.8,-5.6
2001,5,29,0,17.6,-5.2
2001,5,30,0,17,-3.2
2001,5,31,0,16.6,-5.6
2001,6,1,0,15.6,-4.2
2001,6,2,0,15.4,-1.8
2001,6,3,0,15.2,-2.2
2001,6,4,0,16.4,-3.8
2001,6,5,0,16.4,-3.8
2001,6,6,0,16.8,-4
2001,6,7,0,16.6,-5.2
2001,6,8,0,16.4,-3.6
2001,6,9,0,16.8,-1.8
2001,6,10,0,16.2,-3.6
2001,6,11,0,16.2,-4.2
2001,6,12,0,15.4,-1.8
2001,6,13,0,16.6,-3.2
2001,6,14,0,16.4,-4.2
2001,6,15,0,16.4,-4
2001,6,16,0,16.6,-6.8
2001,6,17,0,15.6,-3.6
2001,6,18,0,14.8,-7.4
2001,6,19,0,15.8,-4.8
2001,6,20,0,15.2,-11.2
2001,6,21,0,16.2,-6.2
2001,6,22,0,12.8,-4
2001,6,23,0,15.2,-3
2001,6,24,0,15,-7.4
2001,6,25,0,14.8,-5.4
2001,6,26,0,13.8,-5.8
2001,6,27,4.6,13.6,-3.8
2001,6,28,0,11.8,-3.2
2001,6,29,0,15.2,-6.2
2001,6,30,0,15.4,-7.2
2001,7,1,0,16.4,-4.2
2001,7,2,0,16,-6.8
2001,7,3,0,15.2,-7
2001,7,4,0,14.4,-5
2001,7,5,0.4,14,-4.2
2001,7,6,0,11,0
2001,7,7,0,10.8,-4
2001,7,8,0,13.8,-6.4
2001,7,9,0,15.4,-8.4
2001,7,10,0,13.6,-9.2
2001,7,11,0,14.2,-12
2001,7,12,0,15.8,-9.8
