2000,1,1,10.4,17.8,-99.9
2000,1,2,0,16,-99.9
2000,1,3,0,18.2,-99.9
2000,1,4,0,15.8,-99.9
2000,1,5,7.8,16.6,-99.9
2000,1,6,0,16.4,-99.9
2000,1,7,5.7,16.2,-99.9
2000,1,8,0,16.2,-99.9
2000,1,9,0,16.8,-99.9
2000,1,10,0,13.2,-99.9
2000,1,11,8.4,12.8,-99.9
2000,1,12,8.8,11.2,-99.9
2000,1,13,0,17,-99.9
2000,1,14,6.4,18,-99.9
2000,1,15,2.8,13.2,-99.9
2000,1,16,6.8,12.2,-99.9
2000,1,17,3,14.2,-99.9
2000,1,18,9.8,14.8,-99.9
2000,1,19,8.2,10.2,-99.9
2000,1,20,14.4,14,-99.9
2000,1,21,0,16.6,-99.9
2000,1,22,2.2,16.8,-99.9
2000,1,23,2.8,13,-99.9
2000,1,24,1.8,17,-99.9
2000,1,25,8.4,10.8,-99.9
2000,1,26,4.8,15.6,-99.9
2000,1,27,3.6,14.8,-99.9
2000,1,28,0,13.4,-99.9
2000,1,29,0,14,-99.9
2000,1,30,10.8,14.8,-99.9
2000,1,31,0,14.2,-99.9
2000,2,1,0,15,-99.9
2000,2,2,0,17,-99.9
2000,2,3,3,17.2,-99.9
2000,2,4,0,14,-99.9
2000,2,5,9.3,14.6,-99.9
2000,2,6,6.5,12.8,-99.9
2000,2,7,1.8,15.2,-99.9
2000,2,8,1.8,15.4,-99.9
2000,2,9,1.6,13.8,-99.9
2000,2,10,19.2,16.4,-99.9
2000,2,11,15.2,14.8,-99.9
2000,2,12,2,12.2,-99.9
2000,2,13,0,17.2,-99.9
2000,2,14,3.2,15.2,-99.9
2000,2,15,0,15.4,-99.9
2000,2,16,6.8,11.2,-99.9
2000,2,17,7.4,11.6,-99.9
2000,2,18,0,15.4,-99.9
2000,2,19,0,14,-99.9
2000,2,20,6.8,13.6,-99.9
2000,2,21,6.4,13.2,-99.9
2000,2,22,0,18.4,-99.9
2000,2,23,8.8,14.2,-99.9
2000,2,24,4.8,14.4,-99.9
2000,2,25,5.5,16.8,-99.9
2000,2,26,0,12.4,-99.9
2000,2,27,4,14.8,-99.9
2000,2,28,0,16,-99.9
2000,2,29,0,15.2,-99.9
2000,3,1,3.8,15.6,-99.9
2000,3,2,2.4,16.4,-99.9
2000,3,3,0,15.2,-99.9
2000,3,4,5.8,15.2,-99.9
2000,3,5,0,13.8,-99.9
2000,3,6,2.8,11.4,-99.9
2000,3,7,25.6,11.6,-99.9
2000,3,8,0,14.6,-99.9
2000,3,9,6.2,14.4,-99.9
2000,3,10,8.8,12.8,-99.9
2000,3,11,16.2,11.4,-99.9
2000,3,12,10.4,14.6,-99.9
2000,3,13,5,15,-99.9
2000,3,14,0,15.6,-99.9
2000,3,15,0,15.2,-99.9
2000,3,16,0,17.6,-99.9
2000,3,17,0,14.2,-99.9
2000,3,18,0,16.6,-99.9
2000,3,19,2.5,15.2,-99.9
2000,3,20,1.5,14.8,-99.9
2000,3,21,0,17.4,-99.9
2000,3,22,0,15.4,-99.9
2000,3,23,2,13.2,-99.9
2000,3,24,11.6,14,-99.9
2000,3,25,0,15.2,-99.9
2000,3,26,0,16.2,-99.9
2000,3,27,0.5,14.8,-99.9
2000,3,28,0,15,-99.9
2000,3,29,0,15.4,-99.9
2000,3,30,0,16.2,-99.9
2000,3,31,0,16,-99.9
2000,4,1,0,16.4,-99.9
2000,4,2,0,15.8,-99.9
2000,4,3,0,16.2,-99.9
2000,4,4,0,16,-99.9
2000,4,5,0,17,-99.9
2000,4,6,0,16.6,-99.9
2000,4,7,0,16.4,-99.9
2000,4,8,0,17.8,-99.9
2000,4,9,0,15.2,-99.9
2000,4,10,0,17.6,-99.9
2000,4,11,0,18.4,-99.9
2000,4,12,0,17.4,-99.9
2000,4,13,0,19.2,-99.9
2000,4,14,0,18,-99.9
2000,4,15,0,17,-99.9
2000,4,16,1.6,16.4,-99.9
2000,4,17,0,17.4,-99.9
2000,4,18,0,17,-99.9
2000,4,19,0,17.2,-99.9
2000,4,20,0,17.6,-99.9
2000,4,21,0,12.8,-99.9
2000,4,22,0,14.6,-99.9
2000,4,23,0,13.2,-99.9
2000,4,24,5.4,16,-99.9
2000,4,25,0,17,-99.9
2000,4,26,0,17.4,-99.9
2000,4,27,2.6,16.8,-99.9
2000,4,28,0,17.6,-99.9
2000,4,29,0,16.6,-99.9
2000,4,30,0,17.4,-99.9
2000,5,1,0,17.4,-99.9
2000,5,2,0,18.4,-99.9
2000,5,3,0,16.2,-99.9
2000,5,4,1.4,15.2,-99.9
2000,5,5,0,17.6,-99.9
2000,5,6,0,17.4,-99.9
2000,5,7,0,18.6,-99.9
2000,5,8,0,17.6,-99.9
2000,5,9,0,18.4,-99.9
2000,5,10,0,18.6,-99.9
2000,5,11,0,17.2,-99.9
2000,5,12,0,18.4,-99.9
2000,5,13,0,17.6,-99.9
2000,5,14,0,12.8,-99.9
2000,5,15,0,16.6,-99.9
2000,5,16,0,17,-99.9
2000,5,17,0,17.6,-99.9
2000,5,18,0,18.4,-99.9
2000,5,19,0,17.4,-99.9
2000,5,20,0,16.6,-99.9
2000,5,21,0,16.4,-99.9
2000,5,22,0,16.6,-99.9
2000,5,23,0,16.4,-99.9
2000,5,24,0,16.8,-99.9
2000,5,25,0,17.6,-99.9
2000,5,26,0,17.8,-99.9
2000,5,27,0,17.8,-99.9
2000,5,28,0,17.4,-99.9
2000,5,29,0,16.8,-99.9
2000,5,30,0,17.6,-99.9
2000,5,31,0,17.4,-99.9
2000,6,1,0,18.8,-99.9
2000,6,2,0,17,-99.9
2000,6,3,0,16.8,-99.9
2000,6,4,0,16.6,-99.9
2000,6,5,0,16.4,-99.9
2000,6,6,0,17,-99.9
2000,6,7,0,16.4,-99.9
2000,6,8,1.2,14.2,-99.9
2000,6,9,0,13.4,-99.9
2000,6,10,0,14.6,-99.9
2000,6,11,0,15.4,-99.9
2000,6,12,0,15.6,-99.9
2000,6,13,0,16,-99.9
2000,6,14,0,14.4,-99.9
2000,6,15,0,15,-99.9
2000,6,16,0,15.6,-99.9
2000,6,17,0,13.8,-99.9
2000,6,18,0,15.6,-99.9
2000,6,19,0,15,-99.9
2000,6,20,0,14.4,-99.9
2000,6,21,0,14.8,-99.9
2000,6,22,0,15.2,-99.9
2000,6,23,0,14,-99.9
2000,6,24,0,15.6,-99.9
2000,6,25,0,14.8,-99.9
