valid_time,latitude,longitude,t2m,d2m,sp,tp,ssrd,number,expver
2023-08-01 00:00:00,-13.9,-71.0,273.34595,269.73715,57276.418,0.0010504604,2.1121192e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.9,271.9729,270.15707,56527.418,0.0012585104,2.1096328e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.80000000000001,271.85962,270.42856,56715.418,0.0011498511,2.076273e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.70000000000002,273.15063,272.1434,58454.418,0.0009419799,2.0404096e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.60000000000002,274.27173,273.6688,60243.418,0.0009232342,2.0040874e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.50000000000003,274.12134,273.6141,60497.418,0.0018345893,1.9756738e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.40000000000003,273.4104,272.82504,59673.418,0.0030158043,1.9495786e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.30000000000004,273.3772,273.05746,59837.418,0.0036923469,1.9308616e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.20000000000005,274.4182,274.09067,61127.418,0.0033455372,1.9185582e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.10000000000005,275.1565,274.702,61845.418,0.002898115,1.9012248e+07,0,0001
2023-08-01 00:00:00,-13.9,-70.00000000000006,275.88306,275.30356,62374.418,0.0023340762,1.897797e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.90000000000006,279.25024,278.54575,67106.42,0.0015686036,1.918374e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.80000000000007,283.8772,283.1473,74473.42,0.00079281925,1.9396782e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.70000000000007,286.79712,286.0516,79692.42,0.0005138099,1.9528548e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.60000000000008,288.3186,287.3856,82592.42,0.00036819576,1.9604754e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.50000000000009,289.48657,288.37778,84865.42,0.00022571087,1.9678506e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.40000000000009,289.58813,288.6727,85075.42,0.00024630426,1.9629502e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.3000000000001,288.5569,287.68637,83156.42,0.00034778117,1.9520262e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.2000000000001,288.76587,288.06918,83748.42,0.00044657587,1.9408732e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.10000000000011,290.47485,289.52036,86514.42,0.00036262273,1.9296524e+07,0,0001
2023-08-01 00:00:00,-13.9,-69.00000000000011,291.9475,290.71567,88816.42,0.00025122165,1.9161186e+07,0,0001
2023-08-01 00:00:00,-13.9,-68.90000000000012,292.40063,290.8231,89339.42,0.00015046001,1.9042802e+07,0,0001
2023-08-01 00:00:00,-13.9,-68.8,292.24048,290.38754,88888.42,9.848476e-05,1.9006924e+07,0,0001
2023-08-01 00:00:00,-14.0,-71.0,275.16626,271.0262,58860.418,0.0016511858,2.0697652e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.9,273.0725,269.8856,57164.418,0.0015602887,2.0692406e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.80000000000001,272.09985,269.74496,56599.418,0.0013011575,2.0663006e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.70000000000002,272.95142,270.90317,57692.418,0.0010807097,2.0472218e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.60000000000002,274.24634,272.53207,59561.418,0.0009088695,2.0096318e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.50000000000003,274.43774,272.78793,60235.418,0.001971531,1.9825118e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.40000000000003,273.7522,272.1473,59672.418,0.0031270266,1.9566866e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.30000000000004,272.79712,271.65707,58721.418,0.0033901513,1.9504106e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.20000000000005,273.3186,272.493,59476.418,0.0034403682,1.9537642e+07,0,0001
2023-08-01 00:00:00,-14.0,-70.10000000000005,274.1311,273.37582,60481.418,0.003100145,1.9417262e+07,0,0001
