valid_time,latitude,longitude,t2m,d2m,sp,tp,ssrd,number,expver
2018-03-01 00:00:00,-13.9,-71.0,275.10034,274.4702,57340.418,0.008490714,2.0619912e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.9,274.35034,274.11084,56346.418,0.007928791,2.0491092e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.80000000000001,274.50854,274.1577,56455.418,0.006802502,2.0314578e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.70000000000002,275.8269,275.38232,58094.418,0.0053498475,2.0117126e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.60000000000002,277.2644,276.81592,60127.418,0.0042007146,1.9920858e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.50000000000003,277.39526,276.83154,60503.418,0.0042561023,1.9755376e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.40000000000003,276.68628,276.13232,59609.418,0.004655975,1.9599132e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.30000000000004,276.6316,276.12842,59751.418,0.0049352227,1.9364554e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.20000000000005,277.70776,277.31396,61437.418,0.004798758,1.8776514e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.10000000000005,277.93042,277.55615,61702.418,0.0046491055,1.8157528e+07,0,0001
2018-03-01 00:00:00,-13.9,-70.00000000000006,278.31714,277.94482,62181.418,0.0050395606,1.7584446e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.90000000000006,281.03394,280.57178,66529.42,0.0063595353,1.7080494e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.80000000000007,285.12378,284.50146,73654.42,0.007719922,1.65834e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.70000000000007,288.04565,287.2788,79201.42,0.008549559,1.6307544e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.60000000000008,289.33667,288.521,81939.42,0.008808616,1.625754e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.50000000000009,290.35815,289.4702,84145.42,0.009096908,1.621375e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.40000000000009,290.18628,289.4077,84014.42,0.010734054,1.6497238e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.3000000000001,289.32495,288.72217,82469.42,0.012907865,1.6908764e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.2000000000001,289.39722,288.9663,83005.42,0.014692697,1.7346242e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.10000000000011,290.65698,290.2749,85894.42,0.0132229505,1.7856718e+07,0,0001
2018-03-01 00:00:00,-13.9,-69.00000000000011,291.75073,291.34717,88198.42,0.010750609,1.8387516e+07,0,0001
2018-03-01 00:00:00,-13.9,-68.90000000000012,292.18433,291.67334,88772.42,0.0084620295,1.8880308e+07,0,0001
2018-03-01 00:00:00,-13.9,-68.8,292.43042,291.48975,88200.42,0.00693472,1.9206988e+07,0,0001
2018-03-01 00:00:00,-14.0,-71.0,275.96753,275.17334,58372.418,0.011296886,2.0785424e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.9,274.77026,274.45264,56923.418,0.011052194,2.0754774e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.80000000000001,274.36792,274.03467,56347.418,0.009520504,2.0668834e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.70000000000002,275.4402,274.7085,57441.418,0.007173556,2.0552294e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.60000000000002,277.0515,275.8706,59264.418,0.0048720716,2.0437052e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.50000000000003,277.30542,275.9546,59782.418,0.0044819443,2.0354606e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.40000000000003,276.65112,275.22217,59040.418,0.004286918,2.0274474e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.30000000000004,276.41675,275.03662,58926.418,0.0039724736,2.0100128e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.20000000000005,277.15112,276.09912,60169.418,0.003786954,1.9665846e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.10000000000005,277.68237,276.99365,61114.418,0.0036553768,1.9182218e+07,0,0001
2018-03-01 00:00:00,-14.0,-70.00000000000006,277.9812,277.51514,61619.418,0.0039052842,1.8689942e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.90000000000006,279.93433,279.521,64783.418,0.005003887,1.820664e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.80000000000007,282.44604,282.04443,69144.42,0.006068471,1.772464e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.70000000000007,284.43042,283.9663,72723.42,0.0070957122,1.7415566e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.60000000000008,286.02222,285.4546,75709.42,0.0081387935,1.7255142e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.50000000000009,287.90698,287.22217,79505.42,0.00915775,1.7131408e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.40000000000009,288.7683,288.0835,81497.42,0.010596919,1.7216494e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.3000000000001,288.5769,287.88232,81191.42,0.012084979,1.740207e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.2000000000001,288.62964,287.95264,81440.42,0.013470489,1.7591374e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.10000000000011,289.81714,289.22998,84023.42,0.012346732,1.7868784e+07,0,0001
2018-03-01 00:00:00,-14.0,-69.00000000000011,291.29956,290.82373,87350.42,0.010648492,1.8187022e+07,0,0001
2018-03-01 00:00:00,-14.0,-68.90000000000012,291.94995,291.48193,88508.42,0.009030032,1.8479218e+07,0,0001
2018-03-01 00:00:00,-14.0,-68.8,291.67456,290.87646,86771.42,0.0073056845,1.87718e+07,0,0001
2018-03-01 00:00:00,-14.1,-71.0,276.0476,275.01318,58331.418,0.014680195,2.0887286e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.9,274.54175,274.28857,56781.418,0.015242624,2.0959974e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.80000000000001,274.02612,273.53076,55935.418,0.013000029,2.0966676e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.70000000000002,274.69604,273.63232,56306.418,0.009730446,2.0949344e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.60000000000002,276.0808,274.2671,57655.418,0.006742957,2.093747e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.50000000000003,277.0183,274.76904,58776.418,0.005059573,2.0950066e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.40000000000003,277.00073,274.5464,58826.418,0.00373857,2.0973794e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.30000000000004,276.71167,274.21436,58536.418,0.0027315198,2.0924342e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.20000000000005,276.89526,275.01123,59079.418,0.0027741818,2.061383e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.10000000000005,277.47144,276.22412,60195.418,0.0029115407,2.027872e+07,0,0001
2018-03-01 00:00:00,-14.1,-70.00000000000006,278.37378,277.62646,61868.418,0.0032578884,1.9898138e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.90000000000006,279.56128,279.1089,64151.418,0.003926548,1.9436918e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.80000000000007,280.27612,279.99365,65644.42,0.004650536,1.8972998e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.70000000000007,281.05933,280.79443,67077.42,0.005890402,1.8606978e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.60000000000008,282.73315,282.39795,70000.42,0.0077391146,1.8352344e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.50000000000009,285.2234,284.75146,74627.42,0.009589839,1.8097746e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.40000000000009,286.89526,286.2495,77895.42,0.010542619,1.7973362e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.3000000000001,287.67847,286.8296,79404.42,0.011065352,1.7916668e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.2000000000001,288.4265,287.44482,80868.42,0.011395457,1.7874764e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.10000000000011,289.3562,288.53076,82798.42,0.01093516,1.7897374e+07,0,0001
2018-03-01 00:00:00,-14.1,-69.00000000000011,290.41284,289.8452,85100.42,0.010144549,1.7948168e+07,0,0001
2018-03-01 00:00:00,-14.1,-68.90000000000012,291.14917,290.7495,86567.42,0.009256828,1.8013352e+07,0,0001
2018-03-01 00:00:00,-14.1,-68.8,291.2859,290.62842,85927.42,0.007246631,1.8287758e+07,0,0001
2018-03-01 00:00:00,-14.2,-71.0,276.4519,275.31982,58761.418,0.017355148,2.1001478e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.9,274.85815,274.48975,57375.418,0.018908802,2.1148484e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.80000000000001,274.9402,274.31982,57169.418,0.0163966,2.1254328e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.70000000000002,275.33276,274.0249,57084.418,0.012337509,2.1339694e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.60000000000002,276.04956,273.67334,57377.418,0.008557114,2.1425438e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.50000000000003,276.5515,273.68115,57824.418,0.006043422,2.152895e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.40000000000003,277.03198,273.87842,58405.418,0.003846514,2.1645174e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.30000000000004,277.614,274.25146,59080.418,0.00202063,2.1713808e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.20000000000005,277.51245,274.83936,59201.418,0.0021651862,2.1521034e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.10000000000005,277.39722,275.437,59329.418,0.002391669,2.131628e+07,0,0001
2018-03-01 00:00:00,-14.2,-70.00000000000006,277.66284,276.26904,60110.418,0.002652782,2.1036374e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.90000000000006,277.77612,276.85498,60941.418,0.00300813,2.0603182e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.80000000000007,277.24683,276.7378,60667.418,0.0033706902,2.0163594e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.70000000000007,278.0183,277.67334,62176.418,0.0047623394,1.976271e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.60000000000008,280.59644,280.32568,66582.42,0.007164317,1.9408792e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.50000000000009,283.37378,283.0171,71520.42,0.009541291,1.9051038e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.40000000000009,284.9402,284.35303,74322.42,0.010204214,1.8729498e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.3000000000001,286.56714,285.64404,77228.42,0.010039586,1.8416848e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.2000000000001,288.34644,287.2085,80706.42,0.009871918,1.8135748e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.10000000000011,289.13745,288.2788,82247.42,0.009716856,1.7938164e+07,0,0001
2018-03-01 00:00:00,-14.2,-69.00000000000011,289.1687,288.50537,82012.42,0.00957458,1.7755084e+07,0,0001
2018-03-01 00:00:00,-14.2,-68.90000000000012,289.3191,288.86865,81950.42,0.009128469,1.7634094e+07,0,0001
2018-03-01 00:00:00,-14.2,-68.8,290.26636,289.66162,83425.42,0.007276955,1.7843758e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-71.0,276.20972,275.021,58488.418,0.01852006,2.1165622e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.9,274.79956,274.31982,57973.418,0.021113012,2.1340624e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.80000000000001,275.61792,275.0327,58922.418,0.019389663,2.1523676e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.70000000000002,276.96167,275.62256,59505.418,0.015067059,2.1713904e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.60000000000002,276.989,275.29053,58967.418,0.010785284,2.190231e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.50000000000003,276.52808,274.41162,58077.418,0.008053797,2.2090822e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.40000000000003,277.1355,274.437,58544.418,0.005455616,2.2281934e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.30000000000004,278.6062,275.38037,60231.418,0.0034467755,2.2387874e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.20000000000005,279.3484,276.21045,61269.418,0.0027452735,2.2305464e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.10000000000005,279.1062,276.14014,61041.418,0.0023754863,2.2176496e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-70.00000000000006,278.56128,275.85303,60497.418,0.0021811305,2.1968328e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.90000000000006,277.5808,275.5464,59713.418,0.0024207411,2.1589828e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.80000000000007,276.3894,275.01318,58511.418,0.0026599048,2.1211334e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.70000000000007,277.09644,276.2495,60164.418,0.0038585393,2.078692e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.60000000000008,279.7605,279.22217,64876.418,0.005872431,2.0327208e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.50000000000009,281.73315,281.38037,68552.42,0.007806468,1.986176e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.40000000000009,282.89136,282.4253,70586.42,0.00868653,1.937589e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.3000000000001,284.8152,284.06396,73850.42,0.008886772,1.887525e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.2000000000001,287.1316,286.02295,78055.42,0.009083408,1.8376024e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.10000000000011,288.0359,287.36475,79704.42,0.009005773,1.7989558e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-69.00000000000011,287.49292,286.81006,78107.42,0.008888784,1.7617674e+07,0,0001
2018-03-01 00:00:00,-14.299999999999999,-68.90000000000012,287.17065,286.5503,76830.42,0.008511367,1.7381386e+07,0,0001
