valid_time,latitude,longitude,t2m,d2m,sp,tp,ssrd,number,expver
2015-08-01 00:00:00,-13.9,-71.0,273.39575,270.85193,57473.566,0.0007101302,1.9261522e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.9,272.56958,269.16833,56477.566,0.00035207017,1.8533676e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.80000000000001,272.6145,269.50232,56587.566,0.00040909692,1.753048e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.70000000000002,273.91138,271.96326,58240.566,0.0005907123,1.6439544e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.60000000000002,275.14966,274.2699,60289.566,0.0007689749,1.5369856e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.50000000000003,275.12036,274.57263,60665.566,0.0008896594,1.4476052e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.40000000000003,274.74146,274.03357,59757.566,0.000993595,1.3633864e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.30000000000004,274.7024,274.12146,59894.566,0.0010371511,1.2970098e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.20000000000005,275.9563,275.1449,61584.566,0.0008290862,1.3036564e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.10000000000005,276.427,275.2953,61841.566,0.0006020521,1.3155062e+07,0,0001
2015-08-01 00:00:00,-13.9,-70.00000000000006,276.9817,275.7152,62311.566,0.00060816156,1.3386968e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.90000000000006,279.65552,278.58044,66668.56,0.0010073786,1.3806198e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.80000000000007,283.38403,282.6996,73818.56,0.0014314209,1.4226054e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.70000000000007,286.81763,285.74646,79383.56,0.0015552943,1.4613734e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.60000000000008,288.14575,287.12732,82129.56,0.0013778512,1.49711e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.50000000000009,289.1731,288.20544,84342.56,0.0012027924,1.5326332e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.40000000000009,288.5188,287.88904,84208.56,0.0011592512,1.5568668e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.3000000000001,287.81763,287.2328,82651.56,0.0011840467,1.5740468e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.2000000000001,288.23364,287.5121,83187.56,0.0011714702,1.5926126e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.10000000000011,290.1184,289.141,86079.56,0.000861228,1.6130252e+07,0,0001
2015-08-01 00:00:00,-13.9,-69.00000000000011,291.62427,290.33435,88379.56,0.0004614745,1.6338454e+07,0,0001
2015-08-01 00:00:00,-13.9,-68.90000000000012,292.21802,290.48865,88944.56,0.00012104257,1.6575734e+07,0,0001
2015-08-01 00:00:00,-13.9,-68.8,292.27856,289.84412,88372.56,5.6028803e-05,1.6962006e+07,0,0001
2015-08-01 00:00:00,-14.0,-71.0,274.2688,271.1449,58503.566,0.00062707113,1.986123e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.9,272.9348,268.94177,57049.566,0.0003933613,1.9244222e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.80000000000001,272.4309,268.38318,56472.566,0.0004050885,1.8439622e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.70000000000002,273.63208,270.59607,57577.566,0.0005163108,1.7541422e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.60000000000002,274.9309,273.1078,59418.566,0.0006281589,1.6647108e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.50000000000003,275.18286,273.96326,59939.566,0.00071844505,1.590489e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.40000000000003,274.6145,272.91052,59187.566,0.00080569135,1.5177134e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.30000000000004,274.40356,273.09412,59069.566,0.0008333181,1.4661784e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.20000000000005,275.31372,273.71326,60317.566,0.0007064496,1.4621032e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.10000000000005,275.97583,274.39685,61267.566,0.0005507623,1.4667422e+07,0,0001
2015-08-01 00:00:00,-14.0,-70.00000000000006,276.2766,275.1488,61764.566,0.0005571549,1.479552e+07,0,0001
2015-08-01 00:00:00,-14.0,-69.90000000000006,278.49146,277.4535,64930.566,0.00090852426,1.5076944e+07,0,0001
2015-08-01 00:00:00,-14.0,-69.80000000000007,280.84106,280.1371,69300.56,0.001239494,1.5341774e+07,0,0001
2015-08-01 00:00:00,-14.0,-69.70000000000007,282.88403,282.16443,72884.56,0.0013131951,1.5560248e+07,0,0001
2015-08-01 00:00:00,-14.0,-69.60000000000008,284.66333,283.77185,75875.56,0.0011696522,1.5738646e+07,0,0001
2015-08-01 00:00:00,-14.0,-69.50000000000009,286.43286,285.58044,79678.56,0.001023904,1.5928476e+07,0,0001
