valid_time,latitude,longitude,t2m,d2m,sp,tp,ssrd,number,expver
2018-05-01 00:00:00,-13.9,-71.0,274.10938,272.66357,57597.12,0.002380389,1.8376972e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.9,272.9121,272.42725,56600.12,0.0029730827,1.8177648e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.80000000000001,272.89648,272.48193,56711.12,0.0029387802,1.77729e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.70000000000002,274.30273,273.771,58367.12,0.002673316,1.7294584e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.60000000000002,275.9082,275.33545,60420.12,0.002605799,1.683006e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.50000000000003,276.1211,275.52295,60795.12,0.0034279556,1.6450688e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.40000000000003,275.46094,274.937,59888.12,0.004506382,1.6096384e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.30000000000004,275.55273,275.06982,60025.12,0.0054309694,1.5842272e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.20000000000005,276.89062,276.10303,61721.12,0.005736011,1.6013216e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.10000000000005,277.3125,276.1538,61986.12,0.0059878854,1.621956e+07,0,0001
2018-05-01 00:00:00,-13.9,-70.00000000000006,277.9121,276.59326,62466.12,0.005646753,1.6472584e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.90000000000006,280.93555,279.75146,66838.125,0.004263687,1.6802088e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.80000000000007,285.4121,284.2417,73994.125,0.0028359771,1.7123692e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.70000000000007,288.56836,287.4839,79563.125,0.0020230592,1.7387972e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.60000000000008,289.9297,288.9663,82311.125,0.0018369586,1.7592864e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.50000000000009,290.9746,290.12842,84528.125,0.0016539574,1.7795324e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.40000000000009,290.84766,290.06787,84399.125,0.0016117275,1.787976e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.3000000000001,290.02148,289.18115,82848.125,0.0016360015,1.7912504e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.2000000000001,290.29102,289.4038,83384.125,0.0016511113,1.794106e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.10000000000011,291.76562,290.85693,86272.125,0.0015568614,1.79393e+07,0,0001
2018-05-01 00:00:00,-13.9,-69.00000000000011,292.93164,292.0249,88571.125,0.0014289499,1.7928036e+07,0,0001
2018-05-01 00:00:00,-13.9,-68.90000000000012,293.28516,292.29053,89144.125,0.0012966574,1.7911652e+07,0,0001
2018-05-01 00:00:00,-13.9,-68.8,293.08594,291.98193,88579.125,0.0011193783,1.7872548e+07,0,0001
2018-05-01 00:00:00,-14.0,-71.0,275.08008,273.45264,58639.12,0.0029885203,1.900246e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.9,273.47656,272.81396,57181.12,0.0032209784,1.8854228e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.80000000000001,272.7871,272.31982,56602.12,0.0029562742,1.8530584e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.70000000000002,273.78125,273.26123,57708.12,0.0024873943,1.8119544e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.60000000000002,275.43945,274.71045,59551.12,0.0020436824,1.7709688e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.50000000000003,275.85938,275.04053,60071.12,0.002678308,1.7351604e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.40000000000003,275.2168,274.3589,59316.12,0.003433603,1.6999488e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.30000000000004,275.07422,274.16162,59199.12,0.004026654,1.6758512e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.20000000000005,276.07617,275.02295,60449.12,0.004435378,1.6777448e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.10000000000005,276.83594,275.63037,61400.12,0.0048208116,1.6843356e+07,0,0001
2018-05-01 00:00:00,-14.0,-70.00000000000006,277.3379,276.03662,61906.12,0.0047473637,1.695486e+07,0,0001
2018-05-01 00:00:00,-14.0,-69.90000000000006,279.67188,278.42725,65082.12,0.003703329,1.7126328e+07,0,0001
