valid_time,latitude,longitude,t2m,d2m,sp,tp,ssrd,number,expver
2020-11-01 00:00:00,-13.9,-71.0,273.3379,272.6175,57216.305,0.00071467756,2.8008488e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.9,272.4082,272.0921,56412.305,0.00070558785,2.6662972e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.80000000000001,272.70312,272.53937,56679.305,0.0015365661,2.4689648e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.70000000000002,273.54492,273.41827,58259.305,0.0019912303,2.2869344e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.60000000000002,275.07812,274.86163,60221.305,0.0024774552,2.0943668e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.50000000000003,275.23047,274.94952,60521.305,0.0030788959,1.8486296e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.40000000000003,274.625,274.27374,59540.305,0.003711629,1.5875804e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.30000000000004,274.76367,274.45148,59887.305,0.0045677004,1.4209328e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.20000000000005,275.75586,275.4964,61523.305,0.0055880127,1.3499304e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.10000000000005,276.01562,275.9749,61792.305,0.0066901324,1.2705736e+07,0,0001
2020-11-01 00:00:00,-13.9,-70.00000000000006,276.47852,276.4378,62357.305,0.0089340685,1.2332812e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.90000000000006,279.2461,279.1839,66934.305,0.013147074,1.2686576e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.80000000000007,283.38672,283.10187,74338.305,0.017457891,1.305468e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.70000000000007,286.17578,285.23663,79192.305,0.016842742,1.3685932e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.60000000000008,287.81445,286.4339,82125.305,0.01312508,1.4535728e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.50000000000009,289.19336,287.18976,84531.305,0.00942986,1.5387976e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.40000000000009,289.27344,286.50616,84432.305,0.006753939,1.6374604e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.3000000000001,288.58398,284.5374,82799.305,0.004583168,1.742768e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.2000000000001,289.04102,284.0843,83443.305,0.0026112378,1.844778e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.10000000000011,290.75195,286.53156,86420.305,0.002112645,1.9444216e+07,0,0001
2020-11-01 00:00:00,-13.9,-69.00000000000011,292.0332,288.6878,88680.305,0.001773882,2.0449868e+07,0,0001
2020-11-01 00:00:00,-13.9,-68.90000000000012,292.4082,288.85577,89219.305,0.0014981807,2.137284e+07,0,0001
2020-11-01 00:00:00,-13.9,-68.8,292.0332,288.93976,88689.305,0.0015247047,2.1898508e+07,0,0001
2020-11-01 00:00:00,-14.0,-71.0,275.1504,273.04327,58679.305,0.0008535862,2.7561204e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.9,273.18945,272.1175,57063.305,0.0006071806,2.7088352e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.80000000000001,272.73633,272.1136,56316.305,0.0006663084,2.587718e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.70000000000002,273.68555,272.98077,57408.305,0.0010326386,2.4070728e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.60000000000002,275.27734,274.36945,59345.305,0.0015003562,2.2231292e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.50000000000003,275.70117,274.72882,60042.305,0.0021188438,1.9689412e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.40000000000003,275.19336,274.2386,59453.305,0.002766806,1.711158e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.30000000000004,274.47266,274.10382,58699.305,0.0037433386,1.598368e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.20000000000005,274.7129,274.4378,59454.305,0.0045337556,1.541454e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.10000000000005,275.5039,275.29718,60798.305,0.0055518923,1.46991e+07,0,0001
2020-11-01 00:00:00,-14.0,-70.00000000000006,276.26758,276.06476,61864.305,0.007665801,1.4279212e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.90000000000006,278.6836,278.49445,65548.305,0.011992413,1.4665348e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.80000000000007,281.07617,280.9339,69903.305,0.015804071,1.4463548e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.70000000000007,282.82617,282.54718,73413.305,0.016914356,1.3955624e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.60000000000008,284.4961,284.15265,76549.305,0.014701712,1.4443112e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.50000000000009,286.33398,285.73077,79995.305,0.011059302,1.5301964e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.40000000000009,287.48633,285.4046,81490.305,0.008333373,1.6281248e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.3000000000001,287.29297,284.07843,80759.305,0.006116527,1.7280608e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.2000000000001,287.81055,283.8011,81615.305,0.003744173,1.8013004e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.10000000000011,289.69336,285.1624,84649.305,0.0028077245,1.8705624e+07,0,0001
2020-11-01 00:00:00,-14.0,-69.00000000000011,291.50586,288.5921,87926.305,0.0024208308,1.9660276e+07,0,0001
2020-11-01 00:00:00,-14.0,-68.90000000000012,292.125,289.34406,88946.305,0.0021598518,2.0561088e+07,0,0001
2020-11-01 00:00:00,-14.0,-68.8,291.18164,287.846,87148.305,0.0021700144,2.1108244e+07,0,0001
2020-11-01 00:00:00,-14.1,-71.0,276.0996,272.51788,58586.305,0.00081222056,2.7680056e+07,0,0001
2020-11-01 00:00:00,-14.1,-70.9,273.49023,271.5042,56886.305,0.00041933655,2.771292e+07,0,0001
