valid_time,latitude,longitude,t2m,d2m,sp,tp,ssrd,number,expver
2020-09-01 00:00:00,-13.9,-71.0,274.51855,270.52124,57338.03,0.00017483831,2.2836526e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.9,273.5459,270.18726,56540.03,0.00016765595,2.2292274e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.80000000000001,273.51465,270.98413,56813.03,0.00052960514,2.1745626e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.70000000000002,274.2627,272.57202,58405.03,0.0010132075,2.1188486e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.60000000000002,275.14746,274.21265,60383.03,0.0015554905,2.06353e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.50000000000003,275.15918,274.28687,60690.03,0.0023168207,2.0111574e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.40000000000003,274.58105,273.6814,59710.03,0.0031445206,1.9597026e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.30000000000004,274.833,274.10132,60054.03,0.003535974,1.9175824e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.20000000000005,276.1084,275.32593,61688.03,0.0030638755,1.8985222e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.10000000000005,276.56934,275.57983,61956.03,0.0024896443,1.8801874e+07,0,0001
2020-09-01 00:00:00,-13.9,-70.00000000000006,277.07324,275.89624,62515.03,0.0020178438,1.8682832e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.90000000000006,280.09473,278.7771,67072.03,0.001730758,1.8674818e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.80000000000007,284.958,283.58765,74441.03,0.0014659346,1.8670134e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.70000000000007,287.76855,286.60718,79266.03,0.0016350627,1.8673246e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.60000000000008,289.00488,287.87476,82172.03,0.0030002475,1.8665284e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.50000000000009,290.00488,288.5525,84553.03,0.004351097,1.8656126e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.40000000000009,289.78223,288.17944,84443.03,0.004920113,1.858148e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.3000000000001,288.52832,287.02124,82802.03,0.00510897,1.8474476e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.2000000000001,288.833,287.4392,83435.03,0.005340266,1.8362192e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.10000000000011,290.9209,289.5681,86405.03,0.0062155304,1.8217814e+07,0,0001
2020-09-01 00:00:00,-13.9,-69.00000000000011,292.54004,291.3025,88658.03,0.0072511015,1.802589e+07,0,0001
2020-09-01 00:00:00,-13.9,-68.90000000000012,292.93652,291.70874,89195.03,0.008166182,1.7809826e+07,0,0001
2020-09-01 00:00:00,-13.9,-68.8,292.48535,291.07007,88662.03,0.008482563,1.7477816e+07,0,0001
2020-09-01 00:00:00,-14.0,-71.0,276.40137,270.17554,58793.03,0.0001222074,2.3085892e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.9,274.68848,269.61304,57181.03,0.00013824106,2.2641582e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.80000000000001,273.71777,269.79077,56440.03,0.00025742053,2.2163522e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.70000000000002,274.14355,271.1306,57542.03,0.0005909681,2.1627944e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.60000000000002,274.93066,272.73413,59495.03,0.0010983229,2.1069894e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.50000000000003,275.18262,273.01733,60200.03,0.001895237,2.0551388e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.40000000000003,274.833,272.70093,59611.03,0.0026985288,2.0038112e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.30000000000004,274.26465,272.6482,58860.03,0.0027639747,1.963314e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.20000000000005,274.69043,273.5818,59619.03,0.002627182,1.9399672e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.10000000000005,275.7705,274.72437,60961.03,0.0021498383,1.9212402e+07,0,0001
2020-09-01 00:00:00,-14.0,-70.00000000000006,276.79004,275.65015,62020.03,0.0016652525,1.9086202e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.90000000000006,279.40918,278.22046,65683.03,0.0013943792,1.9083642e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.80000000000007,282.1416,281.09546,70025.03,0.0012903393,1.9011088e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.70000000000007,284.25684,282.8982,73530.03,0.0013127208,1.882278e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.60000000000008,285.81543,284.60522,76647.03,0.0020027638,1.8733034e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.50000000000009,287.39355,286.365,80066.03,0.003313023,1.8720366e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.40000000000009,288.0498,287.04858,81543.03,0.003921765,1.8649086e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.3000000000001,287.6631,286.52515,80804.03,0.00414862,1.852482e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.2000000000001,288.10254,286.73413,81639.03,0.0046668528,1.8309154e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.10000000000011,289.87793,288.8728,84657.03,0.007102716,1.7988958e+07,0,0001
2020-09-01 00:00:00,-14.0,-69.00000000000011,292.1006,291.32202,87924.03,0.008449334,1.777268e+07,0,0001
2020-09-01 00:00:00,-14.0,-68.90000000000012,292.8291,292.0896,88941.03,0.009331542,1.7550374e+07,0,0001
2020-09-01 00:00:00,-14.0,-68.8,291.53027,290.59546,87144.03,0.009681421,1.7224912e+07,0,0001
2020-09-01 00:00:00,-14.1,-71.0,277.2666,269.02515,58694.03,9.6398595e-05,2.3403746e+07,0,0001
2020-09-01 00:00:00,-14.1,-70.9,275.40527,268.5935,56995.03,0.00010274649,2.3001988e+07,0,0001
